Filename,Time,Frequency,Pulse
P7172141.26#,3.02188900000001,36697.24770637597,15
P7172141.26#,3.02199800000001,36697.24770637597,15
P7172141.26#,3.0221070000000103,36613.46403583896,15
P7172141.26#,3.0222160000000104,36529.68036530194,15
P7172141.26#,3.0223260000000103,36529.68036530194,15
P7172141.26#,3.0224350000000104,36446.65836449685,15
P7172141.26#,3.0225450000000103,36363.63636369175,15
P7172141.26#,3.02265500000001,36446.65836449685,15
P7172141.26#,3.02276500000001,36529.68036530194,15
P7172141.26#,3.02287400000001,36446.65836446014,15
P7172141.26#,3.02298400000001,36446.65836446014,15
P7172141.26#,3.02309500000001,36363.636363618345,15
P7172141.26#,3.02320400000001,36281.365693137384,15
P7172141.26#,3.02331500000001,36199.095022656424,15
P7172141.26#,3.02342500000001,36199.095022656424,15
P7172141.26#,3.0235360000000098,36199.095022656424,15
P7172141.26#,3.0236460000000096,36036.03603604505,15
P7172141.26#,3.0237570000000096,36199.095022656424,15
P7172141.26#,3.0238680000000095,36036.03603604505,15
P7172141.26#,3.0239780000000094,35874.43946186986,15
P7172141.26#,3.0240900000000095,36036.03603604505,15
P7172141.26#,3.0242010000000095,36036.03603604505,15
P7172141.26#,3.0243120000000094,36036.03603604505,15
P7172141.26#,3.0244230000000094,35955.23774895746,15
P7172141.26#,3.0245340000000094,35874.43946186986,15
P7172141.26#,3.0246460000000095,36036.03603604505,15
P7172141.26#,3.0247570000000095,35874.43946186986,15
P7172141.26#,3.0248680000000094,36036.03603604505,15
P7172141.26#,3.0249800000000096,36199.095022656424,15
P7172141.26#,3.0250900000000094,36199.095022656424,15
P7172141.26#,3.0252010000000094,36363.63636369175,15
P7172141.26#,3.025311000000009,36281.365693137384,15
P7172141.26#,3.025421000000009,36363.636363618345,15
P7172141.26#,3.025532000000009,36363.636363618345,15
P7172141.26#,3.025641000000009,36363.636363618345,15
P7172141.26#,3.025752000000009,36363.636363618345,15
P7172141.26#,3.0258610000000092,35714.2857143208,15
P7172141.26#,3.2288480000000086,43715.846994577994,16
P7172141.26#,3.2289390000000084,43243.24324321946,16
P7172141.26#,3.2290310000000084,43010.75268811619,16
P7172141.26#,3.2291240000000085,42553.19148934427,16
P7172141.26#,3.2292170000000087,42105.26315791414,16
P7172141.26#,3.2293120000000086,42105.26315791414,16
P7172141.26#,3.2294070000000086,41666.66666672137,16
P7172141.26#,3.2295020000000085,41237.11340215041,16
P7172141.26#,3.2295990000000083,40816.326530640785,16
P7172141.26#,3.229696000000008,40404.04040401132,16
P7172141.26#,3.229795000000008,40404.04040401132,16
P7172141.26#,3.2298940000000083,40201.0050250686,16
P7172141.26#,3.2299930000000083,39800.9950248523,16
P7172141.26#,3.2300930000000085,39603.96039607618,16
P7172141.26#,3.2301940000000084,39408.86699508297,16
P7172141.26#,3.2302950000000084,39215.68627449193,16
P7172141.26#,3.2303970000000084,39215.68627449193,16
P7172141.26#,3.2304990000000084,39025.318865366185,16
P7172141.26#,3.2306010000000085,39025.318865366185,16
P7172141.26#,3.2307040000000087,38834.951456240444,16
P7172141.26#,3.230807000000009,38648.24495891128,16
P7172141.26#,3.230910000000009,38648.24495891128,16
P7172141.26#,3.231014000000009,38461.53846158212,16
P7172141.26#,3.231118000000009,38461.53846158212,16
P7172141.26#,3.2312220000000087,38369.52521166112,16
P7172141.26#,3.2313260000000086,38277.51196174012,16
P7172141.26#,3.2314310000000086,38277.51196174012,16
P7172141.26#,3.2315350000000085,38095.238095230205,16
P7172141.26#,3.2316400000000085,38006.680509143196,16
P7172141.26#,3.2317450000000085,37735.84905654627,16
P7172141.26#,3.2318510000000087,37735.84905654627,16
P7172141.26#,3.231957000000009,37735.84905654627,16
P7172141.26#,3.232063000000009,37735.84905654627,16
P7172141.26#,3.232169000000009,37735.84905654627,16
P7172141.26#,3.2322750000000093,37735.84905654627,16
P7172141.26#,3.2323810000000095,37735.84905654627,16
P7172141.26#,3.2324870000000097,37559.51331334481,16
P7172141.26#,3.23259300000001,37559.51331334481,16
P7172141.26#,3.2327000000000097,37383.17757014334,16
P7172141.26#,3.2328070000000095,37383.17757014334,16
P7172141.26#,3.2329140000000094,37296.23994787499,16
P7172141.26#,3.2330210000000092,37209.30232560663,16
P7172141.26#,3.2331290000000092,37209.30232560663,16
P7172141.26#,3.233236000000009,37209.30232560663,16
P7172141.26#,3.233344000000009,37209.30232560663,16
P7172141.26#,3.233451000000009,37123.16968132235,16
P7172141.26#,3.233559000000009,37037.03703703807,16
P7172141.26#,3.233667000000009,37037.03703703807,16
